City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Kitty Hawk-NC,1840016155,Kitty Hawk,Kitty Hawk,NC,Kitty Hawk-NC,North Carolina,37055,Dare,36.0717,-75.7184,3473,3473,165,polygon,TRUE,America/New_York,27949
Hurdle Mills-NC,1840032872,Hurdle Mills,Hurdle Mills,NC,Hurdle Mills-NC,North Carolina,37145,Person,36.2732,-79.0475,,,30.6,point,FALSE,America/New_York,27541
Elizabeth City-NC,1840013315,Elizabeth City,Elizabeth City,NC,Elizabeth City-NC,North Carolina,37139,Pasquotank,36.2946,-76.2357,22934,17926,619,polygon,TRUE,America/New_York,27909 27906 27907
Orrum-NC,1840016539,Orrum,Orrum,NC,Orrum-NC,North Carolina,37155,Robeson,34.4667,-79.0089,91,91,73,polygon,TRUE,America/New_York,28369
Edenton-NC,1840016103,Edenton,Edenton,NC,Edenton-NC,North Carolina,37041,Chowan,36.058,-76.6009,4639,4846,348,polygon,TRUE,America/New_York,27932
Roaring Gap-NC,1840032976,Roaring Gap,Roaring Gap,NC,Roaring Gap-NC,North Carolina,37005,Alleghany,36.4029,-80.9854,,,29.6,point,FALSE,America/New_York,28668
Foscoe-NC,1840024901,Foscoe,Foscoe,NC,Foscoe-NC,North Carolina,37189,Watauga,36.1535,-81.7737,,,136.2,polygon,FALSE,America/New_York,28604 28607
Montreat-NC,1840016283,Montreat,Montreat,NC,Montreat-NC,North Carolina,37021,Buncombe,35.6478,-82.3001,783,783,110,polygon,TRUE,America/New_York,28711 28757
Chocowinity-NC,1840016302,Chocowinity,Chocowinity,NC,Chocowinity-NC,North Carolina,37013,Beaufort,35.5148,-77.1017,798,798,305,polygon,TRUE,America/New_York,27817
West Jefferson-NC,1840016029,West Jefferson,West Jefferson,NC,West Jefferson-NC,North Carolina,37009,Ashe,36.3948,-81.4896,1305,1305,241,polygon,TRUE,America/New_York,28694
Merrimon-NC,1840032905,Merrimon,Merrimon,NC,Merrimon-NC,North Carolina,37031,Carteret,34.9493,-76.6394,,,37.5,point,FALSE,America/New_York,28516
Roxboro-NC,1840014432,Roxboro,Roxboro,NC,Roxboro-NC,North Carolina,37145,Person,36.3905,-78.9811,9644,8348,499,polygon,TRUE,America/New_York,27573
Ernul-NC,1840033001,Ernul,Ernul,NC,Ernul-NC,North Carolina,37049,Craven,35.2527,-77.0797,,,28.3,point,FALSE,America/New_York,28527
Vander-NC,1840013489,Vander,Vander,NC,Vander-NC,North Carolina,37051,Cumberland,35.0347,-78.7887,,,205.4,polygon,FALSE,America/New_York,28312
Beech Mountain-NC,1840015308,Beech Mountain,Beech Mountain,NC,Beech Mountain-NC,North Carolina,37011,Avery,36.2103,-81.8879,321,321,18,polygon,TRUE,America/New_York,28604
Seven Devils-NC,1840017725,Seven Devils,Seven Devils,NC,Seven Devils-NC,North Carolina,37011,Avery,36.1498,-81.8115,202,202,36,polygon,TRUE,America/New_York,28604
High Shoals-NC,1840015455,High Shoals,High Shoals,NC,High Shoals-NC,North Carolina,37071,Gaston,35.3957,-81.2047,735,735,109,polygon,TRUE,America/New_York,28034 28077
Millingport-NC,1840024952,Millingport,Millingport,NC,Millingport-NC,North Carolina,37167,Stanly,35.3763,-80.3113,,,40.6,polygon,FALSE,America/New_York,28127 28001
Misenheimer-NC,1840017856,Misenheimer,Misenheimer,NC,Misenheimer-NC,North Carolina,37167,Stanly,35.4819,-80.2869,674,674,160,polygon,TRUE,America/New_York,28109 28137
Maggie Valley-NC,1840016295,Maggie Valley,Maggie Valley,NC,Maggie Valley-NC,North Carolina,37087,Haywood,35.524,-83.0643,1290,1290,153,polygon,TRUE,America/New_York,28751 28785
Cooleemee-NC,1840016213,Cooleemee,Cooleemee,NC,Cooleemee-NC,North Carolina,37059,Davie,35.8125,-80.5561,966,966,493,polygon,TRUE,America/New_York,27028 27014
Stovall-NC,1840016052,Stovall,Stovall,NC,Stovall-NC,North Carolina,37077,Granville,36.4475,-78.5689,425,425,156,polygon,TRUE,America/New_York,27582 27565
