City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Plato-MN,1840008944,Plato,Plato,MN,Plato-MN,Minnesota,27085,McLeod,44.7724,-94.0397,316,316,348,polygon,TRUE,America/Chicago,55370
Biscay-MN,1840006755,Biscay,Biscay,MN,Biscay-MN,Minnesota,27085,McLeod,44.8261,-94.2744,114,114,545,polygon,TRUE,America/Chicago,55336
Grove City-MN,1840000278,Grove City,Grove City,MN,Grove City-MN,Minnesota,27093,Meeker,45.1479,-94.6817,611,611,343,polygon,TRUE,America/Chicago,56243
Magnolia-MN,1840008996,Magnolia,Magnolia,MN,Magnolia-MN,Minnesota,27133,Rock,43.6443,-96.0753,219,219,109,polygon,TRUE,America/Chicago,56158
Wyattville-MN,1840031951,Wyattville,Wyattville,MN,Wyattville-MN,Minnesota,27169,Winona,43.9408,-91.7902,,,5,point,FALSE,America/Chicago,55952
Starbuck-MN,1840008890,Starbuck,Starbuck,MN,Starbuck-MN,Minnesota,27121,Pope,45.612,-95.5333,1261,1261,310,polygon,TRUE,America/Chicago,56381
Canton-MN,1840006836,Canton,Canton,MN,Canton-MN,Minnesota,27045,Fillmore,43.5296,-91.9299,345,345,132,polygon,TRUE,America/Chicago,55922
Richmond-MN,1840008876,Richmond,Richmond,MN,Richmond-MN,Minnesota,27145,Stearns,45.4556,-94.5154,1439,1439,525,polygon,TRUE,America/Chicago,56368
Clearwater-MN,1840006704,Clearwater,Clearwater,MN,Clearwater-MN,Minnesota,27171,Wright,45.4101,-94.0443,1787,1787,441,polygon,TRUE,America/Chicago,55320
Willow River-MN,1840009981,Willow River,Willow River,MN,Willow River-MN,Minnesota,27115,Pine,46.3204,-92.8352,393,393,88,polygon,TRUE,America/Chicago,55795
Fountain-MN,1840007939,Fountain,Fountain,MN,Fountain-MN,Minnesota,27045,Fillmore,43.7413,-92.1342,413,413,192,polygon,TRUE,America/Chicago,55935
Stacy-MN,1840008894,Stacy,Stacy,MN,Stacy-MN,Minnesota,27025,Chisago,45.3834,-92.9935,1475,1475,179,polygon,TRUE,America/Chicago,55092 55079 55078
Center City-MN,1840000268,Center City,Center City,MN,Center City-MN,Minnesota,27025,Chisago,45.3941,-92.8143,641,641,419,polygon,TRUE,America/Chicago,55012
Alberta-MN,1840006688,Alberta,Alberta,MN,Alberta-MN,Minnesota,27149,Stevens,45.5751,-96.0507,101,101,145,polygon,TRUE,America/Chicago,56207
Lastrup-MN,1840007759,Lastrup,Lastrup,MN,Lastrup-MN,Minnesota,27097,Morrison,46.0392,-94.0614,101,101,88,polygon,TRUE,America/Chicago,56364 56344
Norwood Young America-MN,1840007849,Norwood Young America,Norwood Young America,MN,Norwood Young America-MN,Minnesota,27019,Carver,44.772,-93.9198,3614,3680,555,polygon,TRUE,America/Chicago,55368 55397 55550 55553 55554 55558 55573 55594
Shorewood-MN,1840008925,Shorewood,Shorewood,MN,Shorewood-MN,Minnesota,27053,Hennepin,44.9161,-93.5743,7642,7642,552,polygon,TRUE,America/Chicago,55331 55364 55391 55392
Columbus-MN,1840006713,Columbus,Columbus,MN,Columbus-MN,Minnesota,27003,Anoka,45.2686,-93.0809,4016,4016,34,polygon,TRUE,America/Chicago,55025
Lilydale-MN,1840008947,Lilydale,Lilydale,MN,Lilydale-MN,Minnesota,27037,Dakota,44.9091,-93.1308,853,853,571,polygon,TRUE,America/Chicago,55118
Saint Hilaire-MN,1840008826,Saint Hilaire,Saint Hilaire,MN,Saint Hilaire-MN,Minnesota,27113,Pennington,48.0135,-96.2137,277,277,138,polygon,TRUE,America/Chicago,56754
Buffalo-MN,1840006703,Buffalo,Buffalo,MN,Buffalo-MN,Minnesota,27171,Wright,45.1786,-93.8663,16643,16103,854,polygon,TRUE,America/Chicago,55313
Ostrander-MN,1840009011,Ostrander,Ostrander,MN,Ostrander-MN,Minnesota,27045,Fillmore,43.6139,-92.4266,256,256,205,polygon,TRUE,America/Chicago,55961
Lewisville-MN,1840007924,Lewisville,Lewisville,MN,Lewisville-MN,Minnesota,27165,Watonwan,43.9238,-94.4352,245,245,328,polygon,TRUE,America/Chicago,56060
